num,feature
623,"え 😱 諭吉 1 枚 で 勘弁 し て 🥺 
"
364,"ぜひ ぜひ ！ 😳 
"
585,"胸 と お腹 と 目線 と 、 、 、 艶 の ある お 肌 😊 ( 風船 だ から ツヤ ある w ) 
"
478,"お 昼寝 し ない 、 部屋 から 出る と 泣き叫ぶ 😇 私 は 一体 どう すれ ば 😇 
"
748,"り あちゃー ー ん また わたし も バイト ある よ 泣 泣 泣 泣 泣 泣 う ちら いつ も そう や ね 今日 から 4 連 勤 な ん です けど 😇 
"
960,"Tag 反応 ありがとう ござい ます 💕 … 
"
21,"ご 参加 ありがとう ござい ます ✨ 結果 は 動画 を チェック 🌈 当選 さ れ た 方 に は DM にて 詳細 を お 送り し ます の で フォロー を 外さ ない で お 待ち ください ‼ ️ ハズレ て も 期間 中 毎日 参加 でき ます 😇 「 子育て アクア プラン 」 につ … 
"
416,"本当 に 🥰 声 出 まし た よ ね ( 笑 ) 🐻 さん は 本当 に 徹頭 徹尾 漢 らし さ と エレガント さ を 兼ね備え て ます よ ね 、 手 も 本当 に 「 う あぁ あ ！ 」 って なる 手 です よ ね 😇 
"
932,"大変 失礼 し まし た 😭 ごめん なさい 🙇 ‍♂ ️ 最近 よく 打ち 間違え て いろんな 方 に 失礼 を し まくっ て ます … 優しい フォロー ありがとう ござい ます 😆 
"
304,"無事 に 買え まし た 〜 😁 
"
170,"裏 垢 は フォロー 自慢 し とる わ 😋 
"
7,"私 も それ っぽい 写真 撮っ て み た 😴 ☹ ️🤯😅🤣😙😖🤲🙃😝😎🥳😕😤😩😫😣 
"
1233,"大 ばあ さん が 退院 し て き て 2 週間 ちょい 。 昨日 ようやく ショート ステイ に 行っ た の だ けど 、 そこ で 転倒 。 今朝 電話 き て 、 義母 が 病院 連れ てっ て 、 また 入院 する こと に なり まし た 💦💦 職員 の 手 を 跳ね除け て 、 自分 で やろう と し て 転倒 し た と 。 施設 で も 人 の 言う こと を 聞か ない ん だ な 💢 気 が 強い の も 困りもの 😭 
"
284,"なん で そんな 可愛い 間違い しか し ない ん です か w w 😫💞 
"
530,"視聴 率 低 そう 😅 スポンサー が 逃げ て いく 🤣🤣🤣 
"
363,"週 1 で 食べ られ たら 幸せ です よ ね 🙃 ダイエット 偉い です ね 😁👏 私 は 長続き し ない 😫 
"
706,"そ ぉ な の よ ね 💦 だ から 雨 の 日 は ちょっと 運転 丁寧 に なる の よ 😅 滑る ん じゃ ない か って 不安 に なる 💦 この どか雪 が 迷惑 な の よ ね 😱 
"
20,"涼太 「 翔太 … いつ も 言わ ない けど … 笑顔 が 1 番 好き だ っ 」☺ ️💦 翔太 ☺ ️💦 私 😇 😇 😇 😇 😇 😇 😇 😇 😇 😇 😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇 
"
710,"carat ラスト ライブ 5 人 で 可愛く キメる 🐻 ✨ そして 健勝 の 大人 っぽ さ が 伝わる か な ？ 熊 さん 🐻 を やむ を 得 ず コチラ へ ww あ 、 たまたま 写っ た 僕 の 靴 💦 
"
129,"コスト リーグ を 少し 頑張っ た 宿命 😈 D 集め で スカ P 枯渇 し て 美味しい ノマスカ 全く 引け ない 🥺 熱い ぜ プロスピ 
"
1134,"かわいい 、 、 海苔 😆💓 
"
592,"声 出る し Dragonsong いける か な ！ ！ と 思っ た けど また 別 の 問題 だっ た 😃 歌詞 覚え て ない 😃 
"
648,"なん か 普通 に 戻っ て これ ちゃっ た 笑 これ から また たくさん 絡ん で いく ね 😳 
"
367,"確か に そう です よ ね 😢 相性 な ん でしょう が 笑 
"
540,"カラー に 反応 し た の か な 😆 
"
92,"返事 遅く なっ て ごめん ね 😭 この ビジュ は やばい よ ね … … ジン くん 出 たら 気絶 する の で 救急 車 よろしく 頼み ます 🙇 ‍♀ ️ 笑 え 、 私 も 絡み たい 🤍🤍 
"
307,"北海道 コロナ 感染 者 初 の 100 人 超え か って 😱 
"
22,"１ 時間 だけ 寝 たい けど そんな 器用 な 事 出来 らん の で 起き とく 👀👀👀 
"
522,"学術 会議 もう いい から 、 こっち を 何 と か しろ 😾💢 ❕ 丸腰 の 漁船 が 襲わ れる 😭 自衛 隊 も 窮地 に 追い込ま れる 😱 
"
151,"ウド チャ も オーリンズ も デイジー だっ た … 😭 ウド チャ 会え た 瞬間 嬉しく て ガチ 泣き し て しまっ た … ！ 😇 ← 
"
811,"わい も 着信 用 画面 つく た 😇 
"
103,"あほ に し てん け ？ 😡😡 
"
570,"分から ない 。 感じ た こと を 書い て み まし た 😊 
"
163,"😈 ハイパー コア 😈 💛 BLACK× 柄 コーデ 🖤 ▶ ︎ SK 8 スカジャン ▶ ︎ 承認 欲求 ガァル T シャツ ▶ ︎ STICKER バケット ハット ▶ ︎ STICKER ニー ハイ ▶ ︎ SICKS BEAR ラバー ネックレス ストリート な 雰囲気 漂う コーデ … 
"
324,"めっちゃ 分かり ます 笑 笑 まだ 衣替え 出来 て ない ん です よ うち も 笑 どの タイミング で 変えれ ば いい ん でしょう ね 😅 
"
1182,"今 まで は 、 もろ 様 の 直筆 画像 でし た 😆 
"
342,"空き 時間 でき た から 描い て たら メ ディバン 急 に 落ち て ひ ぇ っ … 😱 メンテ な の ね 、 びっくり し た 。 データ 保存 ちゃん と 出来 てる こと を 祈る … 🙏 
"
1139,"ま っす ー さん 、 おつ です あ ざます 😊💕 ます ソース の 逆襲 が 始まり まし た な 😆 ✨ こう なっ たら お 花畑 広げ られる だけ 広げ ましょう 🌷🌷🌷 
"
674,"😇 （ それ すぎ て 何 も 言え ん ） 
"
106,"楽天 の みんな 大好き ノンアルコール ランキング 😋 🏅 第 14 位 🏅 【 200 円 クーポン ・ ママ 割 3 倍 】 サントリー の ん ある 気分 選べる セット 350 ml× 24 本 × 3 ケース ( 72 本 ) チューハイ ・ ハイ ボール ・ … 評価 0 . 0 レビュ … 
"
665,"こちら も 、 美味し そう 〜 💗 。 😋 
"
628,"そう です か … まさか みっ ち ー さん が その 病気 だっ た と は … 術後 、 楽 に 動ける よう に なる らしい ん です けど 、 また レポート し ます ね ！ 😊 
"
609,"え ！ ？ 初めて 言わ れ た 😳 なんか 照れ た 🤭💕💦💦 一 人称 まで すき に なっ て くれる の どう し たら いい ？ ？ ( ？ ) お ぢ さん の 財布 あげれ ば いい ？ ？ 👴 友也 くん かわいく て かわいく て 相乗 効果 を 得 た よ 、 、 🥺💕 
"
14,"ちょっと イタズラ 心 に 火 が つい て しまい まし て 😝 
"
121,"猫 ちゃん 耳 掃除 また 2 週間 後 だ って 💦 もう 耳 掃除 で 5 万 位 使っ てる 🐱 て か 、 耳垢 調べ て 多少 菌 は いる ん じゃ ない の か なぁ ？ 言え なかっ けど 💦 怖 がっ て ずっと にゃー にゃー で 可愛 そう だっ た 🐱💦 
"
123,"全然 痛く は ない ん だ けど 、 軽い ショック に 見舞わ れ てる 笑 ほんと 偶然 だ けど 良かっ た 😁💦 治し て もらっ て き ます 🦷 
"
294,"うわあ 、 もう 2 枠 も 予約 入れ て くださっ て て 嬉しい 😳 ♥ ️ ありがとう ござい ます 🥰 残り 3 枠 〜 〜 〜 ！ ！ 空い てる の で ぜひ 撮り に 来 て 欲しい です 🙊 夜 も いい けど お 昼間 も 撮ら れ て み たい 🥺 ご 予約 お 待ち し て おり ます ❣ ️ 
"
1598,"計量 記念 日 過ぎ ちゃい まし た が 、 ケーヅー 君 の 体重 測定 🐢 重い ☺ ️💦 お いで んせ ぇ 池田 zoo 岡山 池田 動物 園 動物 園 手 を 洗おう 距離 を 保とう 咳 エチケット を しよう ケヅメリクガメ 場所 : 池田 動物 園 
"
2,"私 萌え は ある ん です けど 俳優 と か 芸能 人 パロ 全然 かけ ない ん です 😭 泣 らん おさん は パロ いっぱい … 書い てる … 😈 
"
199,"あ は 😃 似 た よう な 事 やっ て ます ね ☺ ️ ポンタ さん の 方 が 商品 みたい に 綺麗 だ けど ❗ 
"
537,"大丈夫 です か ？ はちみつ 🍯 と か 試し たり … 💦 
"
435,"遠い 酒田 まで 😱😱 
"
219,"もちろん 変 な 意味 は ない にゃ 😳💦 ん ❓ か ん け ない ❓ 🤔 
"
1195,"ヒプマイ 会員 の やつ 届い た 〜 😆💖 
"
380,"やっぱり 一応 全て の 情報 は 把握 す べき か … って こと で 保育 園 見学 予約 し た 。 遅く なる と 役所 提出 時 の 待ち 時間 が 長い らしい が … ＨＰ に 全然 情報 あげ て ない 園 な の で 仕方ない 😥 つか 家 から の 距離 は ２ 番 目 に 近かっ た ～ 😅 ４ 年 前 は 駅 の 反対 に 住ん で た から 範囲 から 外し て た やつ 🤣 
"
2137,"もう … 💦 
"
57,"何 が いい ？ って 聞く の も アリ か も 😆 
"
2192,"おはよう ござい ます ✨ 気づく の が 遅れ て すみ ませ ん 💦 お 疲れ 様 です ( ๑ ⃙⃘ ˊ꒳ˋ๑ ⃙⃘) 動画 楽しみ に し て い ます ！ ！ 
"
669,"お 疲れ さま です 🤩 うわぁ ～ ～ ～ 😍 とろけ そう な お 肉 です ね 😆 
"
1233,"あー 、 懐かし 〜❗ 大橋 純子 っ 😆 
"
102,"僕 は もっと かかり ます 😡 
"
459,"赤 って 濃い から 残り も 赤く なる よ ね 🤣 夏 は 足 の 爪 赤く する ん だ けど 怖い 😇 
"
281,"虫 は 貴重 な タンパク 質 らしい で 😁 
"
86,"りん さん も 現地 だっ た ん です ね ！ 😳 ✨ 今日 あんまり 風 ない です ね ！ で も 寒い の たぶん これ から です よ ね 😨😨 
"
610,"わかる 😊 
"
986,"わたし も 週 一 マック に なり そう 😂 わたし は 今日 夜ご飯 抜き か な … 😭😭😭 チーズ も 辛い ん だ ！ 唐辛子 も 入っ てる みたい だ し 食べ られ な そう 💦 
"
9,"とうとう 、 北海道 内 で 新型 コロナ 、 初 の 感染 100 人 超え 😱 それ に 伴い 、 一 時期 、 パストリーゼ 77 も 買い やすく なっ て き た の に 、 再度 、 高騰 中 😭 ここ なら 、 まだ 、 5 L を 送料 無料 で お 得 な 値段 で 購入 可能 ♫ まだ 、 しばらく は パストリーゼ 7 … 
"
791,"無知 な 上 に 、 私 が 毎回 タイヤ 積ん で 交換 に 行っ てる の に 、 全く ナット の 存在 を 記憶 し て い ない って マジ で ヤバイ な … 認知 症 か な … って 落ち込ん で い た よ 😱 タイヤ 外れ た って ニュース この 前 やっ て た から 、 ホント 怖い な と 思っ て 😞 
"
696,"大丈夫 。 建築 学生 、 いろんな 建築 家 を 何 も 考え ず に いじっ てる から 😇 
"
39,"私 も 今 から ドキドキ 😱💦 どんな 所 で 見る の か と か 全然 分から ない けど 近く で みれる の か も しれ ない と 思う と 緊張 し て しまう 生 歌 も ね 本当 に 楽しみ 💗 
"
224,"か のん さん の お うち の エレベーター どんな の か 楽しみ です ( * ´ 艸 ｀ * ) ボズ ヤ が 落ち着い たら 行き ます 😆💨 
"
58,"ジー 👀 
"
1509,"そう な ん だ よ ね〜 💦💦💦 けっこう 変 に こだわり が あっ て 、 本当 に 自分 の 感性 と か 言葉 で しか 書い て ない から 万 人受け し なく て 当然 と 思い つつ … やっぱり 愛さ れ たい の ね ！ ！ いやん ！ で も だ から こそ 、 好き って 言っ て くださる … 
"
312,"リ プライ 失礼 し ます 参加 希望 です 😁 clan / お 豆 ID / / 1007 _ turugi ご 忙しい と は 思い ます が ご 検討 の ほど よろしく お 願い し ます 
"
465,"会員 更新 忘れ た ん だ よ ね 😅 更新 忘れる ぐらい 嵐 に 興味 なくなっ た ん か な 私 、 、 、 
"
1004,"自分 は 告別 式 に ドラクエ の オーケストラ 流し て もらい たい ! 😆👍 
"
500,"やり たい こと が 無い と 途方 に 暮れる ます ね ・ ・ 😢 
"
330,"ファミマ の おにぎり と ファミチキ 食べ た 😋 ❤ 
"
2215,"今日 は おでん を 作っ て い ます 。 ゆで卵 は must です 🥚 やっぱり 顔 を 描い て しまう の です よ ね 。 今日 は リアル ver . に しよう 👏 ( ' ω ' ) アレ 💦 何 だ か 怖く なっ ちゃっ た 😅 髪の毛 の モフモフ 感 が 足り ない の で 海苔 を 散らし て み た … … 
"
61,"今日 の お 昼ご飯 です 😊 かつ丼 食べ まし た 😌 美味しかっ た 😋 
"
318,"アザ ゼル さん こんにちは ( o ´ ω ` o ) ﾉ ) ) カレー ライス 美味 しそ です 🍴😋 目玉 焼き の トッピング いい です ね 😁 
"
1014,"や〜 さし 〜 💖😄💖 春友 さん は 春 馬 愛 と 他者 に 対する 敬意 を 持ち合わせ て いる 方 が 本当 に 多い です ね ー 💖😆💖 今更 ながら 気づき 、 心 温り ます ️💖 ☺ ️💖 
"
805,"ヒム ロック さん こんにちは ♪ ヒム ロック さん も インター セプター を お 持ち な ん です ね ♪ おっ 、 そう なん て ます ね 😊 そう いえ ば GL の インター セプター って 今回 自分 が 買っ た ライト が 黄色 の ヤツ と クリア の ヤツ の 2 Ver が 有る みたい です ね 🤔 
"
289,"あははは 😅😆🤣😂 実り の 秋 🍠🍄👍 
"
50,"もう ほんと に 恐怖 ですぅ 😭😭 毎週 木曜 日 は ぐったり で 、 昼 から も 再起 不能 😅😅 いつ まで 続く の か な 😭 
"
298,"専門 分野 ！ ！ リスパ また は セレネース が 良さ げ か な ？ 😢 真面目 に せん妄 や 認知 症 本当 に 厳しい から ね ！ 直接 見 て 欲しい 💦 
"
14,"90 % ループ ひい たら こう なっ た やつ 😪 
"
146,"しかし 別 に 大 罪人 で も 私 は 主人 公 チーム 入っ て くれ て 構わ ん 派 だ けど なぁ 。 今 の 時代 に それ は よろしく ない ん だろ 。 こう なっ て くる と 自分 で 書く しか ない 。 載せ られる 場所 が 無くなっ て も ローカル で 書け ば 幾ら で も 読める 。 妄想 出来る と か 文章 書ける って 素晴らしい ね 。 これ だけ で も 生き て て 良かっ た わ 😃 
"
